country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha
United States,Minnesota,Barley,1991,spring,183.0,668.22,3.651,92,110,7,2,0,23,4,2,0,37.11,63.91,85.82,91,21.297,10.407,15.852,2023.02,10,0,0,6,0,2,0,11.91,0.0,5,17,44,-5.15,4,3373.14,18.432,244.96,0,16,1048.94,51.92,247.85,0,0,1287.23,32.5,175.41,0,1,1036.97,63.91,46.0,-94.0,2.69
United States,Minnesota,Barley,1992,spring,183.0,452.06,2.47,116,136,16,5,1,15,5,2,0,27.16,52.78,70.82,67,20.093,8.363,14.228,1744.09,2,0,0,1,0,0,0,3.34,0.0,1,19,49,-10.02,3,3243.93,17.726,105.91,0,19,1107.91,31.95,201.2,0,0,1209.56,52.78,144.95,0,0,926.46,36.24,46.0,-94.0,4.0351
United States,Minnesota,Barley,1993,spring,183.0,641.71,3.507,98,114,9,3,0,19,4,2,0,34.18,53.59,70.98,85,19.189,8.513,13.851,1659.35,2,0,0,1,0,0,0,0.25,0.0,1,19,56,-6.48,4,3136.28,17.138,191.1,0,18,1048.52,53.59,270.34,0,0,1159.25,48.08,180.27,0,1,928.51,30.83,46.0,-94.0,3.1204
United States,Minnesota,Barley,1994,spring,183.0,569.46,3.112,107,119,14,4,1,19,4,3,0,28.1,46.96,69.26,76,21.143,9.634,15.388,1946.745,2,0,0,1,0,0,0,2.15,0.0,0,23,41,-7.74,5,3419.26,18.684,151.79,0,23,1206.91,46.96,234.93,0,0,1277.56,42.38,182.74,0,0,934.79,41.18,46.0,-94.0,2.69
United States,Minnesota,Barley,1995,spring,183.0,591.87,3.234,98,122,13,3,0,20,5,1,0,34.76,75.21,84.64,85,20.296,9.475,14.886,1891.615,7,0,0,5,0,1,0,9.31,0.0,5,24,53,-12.98,3,3310.28,18.089,138.65,0,23,1087.37,27.19,204.43,0,0,1278.82,49.75,248.79,0,1,944.09,75.21,46.0,-94.0,2.69
United States,Minnesota,Barley,1996,spring,183.0,403.94,2.207,112,125,11,6,0,12,0,0,0,18.55,39.91,55.12,71,20.1,8.8,14.45,1828.455,4,0,0,2,0,0,0,4.91,0.0,2,29,48,-8.7,4,3475.37,18.991,127.37,0,29,1207.41,39.91,177.8,0,0,1231.71,24.47,98.77,0,0,1036.25,23.86,46.0,-94.0,3.4433
United States,Minnesota,Barley,1997,spring,183.0,479.92,2.623,110,133,20,3,1,16,4,1,0,25.97,44.84,65.83,73,20.405,9.124,14.765,1866.225,3,0,0,1,0,0,0,3.21,0.0,0,23,53,-12.63,4,3470.37,18.964,62.56,0,23,1182.89,16.16,266.78,0,0,1315.4,44.84,150.58,0,0,972.08,32.09,46.0,-94.0,2.7438
United States,Minnesota,Barley,1998,spring,183.0,452.02,2.47,115,134,21,3,2,12,3,2,0,32.44,39.09,53.78,68,23.067,11.017,17.042,2216.465,12,0,0,2,0,0,0,16.83,0.0,6,10,32,-3.34,3,3681.79,20.119,121.81,0,10,1307.43,34.99,209.63,0,0,1283.18,38.01,120.58,0,0,1091.18,24.33,46.0,-94.0,2.959
United States,Minnesota,Barley,1999,spring,183.0,657.89,3.595,92,111,12,3,0,20,7,3,0,35.27,82.64,102.06,91,21.356,10.291,15.824,1989.51,11,0,0,4,0,2,0,14.15,0.0,3,9,38,-3.4,3,3354.02,18.328,219.42,0,9,1085.19,82.64,265.37,0,0,1325.96,35.23,173.1,0,0,942.87,34.38,46.0,-94.0,2.5286
United States,Minnesota,Barley,2000,spring,183.0,406.53,2.221,112,123,9,2,0,10,2,0,0,23.58,40.78,55.96,71,22.023,9.449,15.736,2017.635,12,0,0,3,0,2,0,19.94,0.0,6,24,44,-5.3,1,3357.77,18.348,101.51,0,23,1137.7,23.1,219.75,0,0,1250.24,40.78,85.27,0,1,969.83,21.58,46.0,-94.0,3.4433
United States,Minnesota,Barley,2001,spring,183.0,633.94,3.464,108,130,12,4,0,19,7,4,1,57.78,83.1,91.68,75,21.328,10.267,15.798,2008.535,13,0,0,6,0,1,0,20.39,0.0,6,15,36,-6.75,3,3383.44,18.489,299.07,0,15,995.27,83.1,223.77,0,0,1329.11,57.97,111.1,0,0,1059.06,24.72,46.0,-94.0,2.959
United States,Minnesota,Barley,2002,spring,183.0,674.2,3.684,102,124,12,2,0,21,7,5,0,48.31,66.11,110.07,81,21.086,9.656,15.371,1972.83,14,0,0,5,0,1,0,17.64,0.0,8,28,53,-9.12,5,3418.44,18.68,127.87,0,28,1133.76,32.64,295.49,0,0,1283.16,66.11,250.84,0,0,1001.52,49.06,46.0,-94.0,2.2058
United States,Minnesota,Barley,2003,spring,183.0,529.84,2.895,118,132,12,6,0,17,6,4,0,34.72,65.73,89.98,65,21.607,9.7,15.654,2013.64,16,1,0,7,1,3,0,33.64,0.53,14,16,41,-7.62,2,3540.33,19.346,179.13,0,15,1164.36,47.42,242.5,0,0,1347.93,65.73,108.21,1,1,1028.04,64.02,46.0,-94.0,4.0351
United States,Minnesota,Barley,2004,spring,183.0,506.93,2.77,110,131,17,3,2,14,4,3,0,33.06,39.97,63.85,73,21.155,8.969,15.062,1865.34,8,0,0,3,0,2,0,10.39,0.0,5,17,45,-5.29,3,3313.84,18.108,177.43,0,17,1050.72,39.97,175.39,0,0,1308.54,36.34,154.11,0,0,954.58,39.7,46.0,-94.0,3.6585
United States,Minnesota,Barley,2005,spring,183.0,392.1,2.143,116,137,8,3,0,12,4,1,0,25.81,27.38,49.0,67,23.496,11.215,17.355,2284.105,27,5,0,9,2,4,0,95.41,6.06,22,16,36,-4.4,4,3361.92,18.371,115.06,0,16,1012.42,26.04,161.95,2,0,1321.52,27.38,115.09,3,0,1027.98,25.99,46.0,-94.0,2.3134
United States,Minnesota,Barley,2006,spring,183.0,268.77,1.469,124,146,12,5,0,4,0,0,0,14.88,26.36,35.24,59,24.101,11.614,17.857,2363.475,38,8,1,14,4,4,1,117.52,22.4,25,8,35,-4.22,2,3572.9,19.524,87.46,0,8,1117.93,26.36,70.33,8,0,1475.38,14.36,110.98,0,0,979.59,24.38,46.0,-94.0,3.228
United States,Minnesota,Barley,2007,spring,183.0,404.82,2.212,118,138,15,6,1,11,2,1,0,35.15,54.12,76.32,65,23.616,10.958,17.287,2331.66,43,3,0,14,1,6,0,84.36,1.78,32,16,32,-11.32,1,3571.67,19.517,103.27,0,16,1178.07,27.67,102.41,2,0,1437.04,23.45,199.14,1,0,956.56,54.12,46.0,-94.0,2.9052
United States,Minnesota,Barley,2008,spring,183.0,547.17,2.99,116,133,14,4,1,21,4,1,0,32.95,50.24,69.71,67,20.957,9.098,15.027,1896.14,7,0,0,3,0,1,0,7.77,0.0,6,18,54,-6.47,3,3439.11,18.793,180.55,0,18,1093.25,36.98,202.36,0,0,1319.99,50.24,164.26,0,0,1025.87,38.66,46.0,-94.0,3.4971
United States,Minnesota,Barley,2009,spring,183.0,382.76,2.092,127,141,17,4,1,11,3,2,0,45.46,47.13,73.99,56,20.904,9.223,15.064,1882.44,3,0,0,3,0,1,0,4.03,0.0,2,17,47,-5.42,2,3509.28,19.176,66.92,0,17,1211.92,16.97,190.21,0,0,1272.76,46.43,125.63,0,0,1024.6,47.13,46.0,-94.0,3.2818
United States,Minnesota,Barley,2010,spring,183.0,685.15,3.744,101,120,9,3,0,25,8,4,0,33.04,49.87,74.72,82,21.863,10.876,16.369,2084.365,8,0,0,2,0,0,0,5.41,0.0,2,6,37,-4.04,1,3385.67,18.501,114.08,0,6,1165.36,32.93,284.01,0,0,1233.82,32.78,287.06,0,0,986.49,49.87,46.0,-94.0,3.3356
United States,Minnesota,Barley,2011,spring,183.0,585.2,3.198,108,125,14,2,1,22,4,1,0,26.54,56.37,63.59,75,20.677,9.882,15.279,1926.935,8,0,0,2,0,0,0,8.57,0.0,3,21,50,-3.91,4,3330.4,18.199,210.56,0,21,1023.62,56.37,247.08,0,0,1279.2,32.23,127.56,0,0,1027.58,31.18,46.0,-94.0,2.7438
United States,Minnesota,Barley,2012,spring,183.0,621.86,3.398,118,130,10,7,0,23,10,5,0,37.55,73.61,129.9,65,22.764,10.807,16.786,2171.15,16,0,0,4,0,1,0,22.57,0.0,12,10,34,-4.71,3,3602.65,19.687,296.29,0,10,1098.58,73.61,255.74,0,0,1380.05,67.54,69.83,0,0,1124.02,16.05,46.0,-94.0,3.0666
United States,Minnesota,Barley,2013,spring,183.0,501.35,2.74,117,135,19,4,1,17,3,1,0,48.32,71.18,78.93,66,21.075,9.786,15.43,2031.26,19,1,0,7,1,3,0,39.08,0.67,13,29,42,-8.1,4,3290.93,17.983,184.7,0,29,996.02,49.77,201.72,0,0,1257.42,71.18,114.93,1,0,1037.49,24.87,46.0,-94.0,3.7123
United States,Minnesota,Barley,2014,spring,183.0,706.13,3.859,105,119,8,3,0,23,6,5,0,38.62,68.09,84.36,78,19.854,9.319,14.587,1824.54,0,0,0,0,0,0,0,0.0,0.0,0,20,53,-7.93,4,3320.26,18.143,268.66,0,20,1091.75,52.4,226.35,0,0,1274.33,44.48,211.12,0,0,954.18,47.62,46.0,-94.0,2.7976
United States,Minnesota,Barley,2015,spring,183.0,560.21,3.061,113,126,10,1,0,20,4,3,0,42.39,57.66,60.63,70,22.055,10.298,16.176,2075.56,4,0,0,2,0,0,0,3.91,0.0,4,14,41,-4.92,3,3480.12,19.017,165.83,0,14,1126.99,41.82,213.29,0,0,1357.94,36.34,181.09,0,0,995.19,57.66,46.0,-94.0,4.1427
United States,Minnesota,Barley,2016,spring,183.0,636.62,3.479,113,121,11,4,0,20,7,5,1,80.81,108.13,121.34,70,21.504,10.745,16.124,2102.235,6,0,0,3,0,1,0,10.92,0.0,2,17,33,-6.67,2,3377.23,18.455,119.27,0,17,1124.86,42.63,266.89,0,0,1300.65,108.13,250.46,0,0,951.72,61.39,46.0,-94.0,3.5509
United States,Minnesota,Barley,2017,spring,183.0,607.41,3.319,110,124,10,4,0,24,7,1,0,35.76,44.41,71.79,73,20.983,9.998,15.491,1941.445,4,0,0,1,0,0,0,4.98,0.0,3,10,38,-4.93,3,3358.52,18.353,186.06,0,10,1042.01,39.95,166.12,0,0,1385.16,33.84,255.23,0,0,931.35,44.41,46.0,-94.0,4.0889
United States,Minnesota,Barley,2018,spring,183.0,541.46,2.959,113,131,14,3,1,16,6,2,0,35.26,46.45,73.55,70,21.208,10.23,15.719,2119.565,7,0,0,2,0,0,0,5.33,0.0,4,25,38,-16.61,3,3456.02,18.885,84.12,0,23,1272.78,24.36,255.88,0,0,1290.01,46.45,201.46,0,2,893.23,39.18,46.0,-94.0,4.0889
United States,Minnesota,Barley,2019,spring,183.0,669.48,3.658,99,119,7,1,0,26,7,2,0,28.19,44.07,70.28,84,20.299,9.836,15.068,1897.475,2,0,0,1,0,0,0,0.78,0.0,0,16,44,-4.88,2,3295.83,18.01,201.82,0,16,1023.87,43.55,214.95,0,0,1336.67,35.07,252.71,0,0,935.29,44.07,46.0,-94.0,3.6047
United States,Minnesota,Barley,2020,spring,183.0,456.89,2.497,117,133,10,4,0,14,4,2,0,33.67,56.16,68.68,66,20.74,10.003,15.371,1987.565,7,0,0,3,0,1,0,6.29,0.0,4,23,47,-10.11,3,3596.72,19.654,85.67,0,23,1212.68,18.76,214.11,0,0,1422.53,42.87,157.11,0,0,961.51,56.16,46.0,-94.0,2.5286
United States,Minnesota,Barley,2021,spring,183.0,431.52,2.358,130,140,17,6,1,13,5,3,0,30.36,52.56,74.12,53,23.357,11.363,17.36,2298.605,36,2,0,7,1,5,0,76.05,1.47,28,13,38,-5.88,4,3578.45,19.554,128.23,0,13,1103.74,50.96,95.89,2,0,1420.12,25.91,207.4,0,0,1054.59,52.56,46.0,-94.0,2.959
United States,Minnesota,Barley,2022,spring,183.0,568.25,3.105,111,127,11,2,0,18,7,1,0,31.13,61.27,79.66,72,20.987,10.233,15.61,2033.375,9,0,0,2,0,0,0,13.87,0.0,5,25,43,-7.84,4,3339.71,18.25,238.96,0,25,973.17,61.27,166.1,0,0,1362.4,40.12,163.19,0,0,1004.14,37.2,46.0,-94.0,3.8737
United States,Minnesota,Barley,2023,spring,183.0,411.91,2.251,120,140,11,4,0,14,3,1,0,26.98,49.76,80.66,63,22.699,10.972,16.835,2279.675,22,3,0,5,2,3,0,54.76,5.38,15,19,31,-14.05,2,3407.78,18.622,140.35,0,19,1158.48,43.05,108.24,0,0,1336.88,45.17,163.32,3,0,912.42,49.76,46.0,-94.0,3.9813
United States,Minnesota,Barley,2024,spring,183.0,707.19,3.864,105,118,12,5,0,25,7,4,1,61.63,66.94,87.03,78,21.821,10.951,16.386,2103.98,1,0,0,1,0,0,0,0.65,0.0,1,11,34,-3.33,2,3400.71,18.583,263.4,0,11,1103.25,66.94,283.55,0,0,1283.07,53.26,160.24,0,0,1014.39,48.78,46.0,-94.0,3.7661
United States,Minnesota,Barley,2025,spring,183.0,541.11,2.957,105,128,13,3,0,17,5,3,0,36.36,43.18,63.13,78,22.082,10.944,16.513,2145.995,11,0,0,2,0,0,0,8.35,0.0,5,14,41,-6.37,3,3261.61,17.823,149.16,0,14,1147.99,43.18,259.73,0,0,1206.54,42.88,132.22,0,0,907.08,21.14,46.0,-94.0,4.0351
United States,Montana,Barley,1990,spring,183.0,282.34,1.543,117,143,27,4,1,5,0,0,0,19.62,33.88,44.03,66,20.928,6.794,13.861,1688.17,16,1,0,4,1,1,0,31.08,0.49,12,28,70,-8.4,6,3937.42,21.516,139.06,0,28,1186.2,33.88,71.48,1,0,1520.08,14.86,71.8,0,0,1231.14,32.65,47.0,-110.0,2.2058
United States,Montana,Barley,1991,spring,183.0,384.66,2.102,90,120,11,4,0,7,0,0,0,14.83,39.25,54.55,93,20.23,6.767,13.499,1663.815,17,0,0,5,0,2,0,26.31,0.0,13,30,63,-6.35,3,3814.93,20.847,197.01,0,28,1106.41,39.25,125.74,0,0,1522.31,25.32,61.91,0,2,1186.21,17.02,47.0,-110.0,2.7976
United States,Montana,Barley,1992,spring,183.0,339.0,1.852,121,135,14,7,1,5,2,1,0,31.36,59.51,74.25,62,20.218,6.379,13.298,1554.27,4,0,0,1,0,0,0,3.65,0.0,3,20,70,-5.65,4,3696.24,20.198,94.41,0,15,1221.9,18.07,186.93,0,0,1359.39,59.51,57.66,0,5,1114.95,18.39,47.0,-110.0,2.3672
United States,Montana,Barley,1993,spring,183.0,520.97,2.847,79,118,6,0,0,15,0,0,0,19.66,39.04,60.83,104,17.651,4.905,11.278,1189.435,2,0,0,1,0,0,0,3.38,0.0,2,32,85,-4.05,8,3540.86,19.349,97.83,0,27,1244.82,18.45,287.17,0,0,1208.17,39.04,135.97,0,5,1087.87,34.57,47.0,-110.0,3.1204
United States,Montana,Barley,1994,spring,183.0,239.45,1.308,128,150,28,6,2,5,0,0,0,12.57,34.84,43.4,55,21.664,7.375,14.519,1805.68,21,0,0,4,0,2,0,25.69,0.0,19,21,61,-7.09,3,3767.3,20.586,126.28,0,21,1155.85,34.84,86.13,0,0,1485.77,20.86,27.04,0,0,1125.68,6.2,47.0,-110.0,2.3672
United States,Montana,Barley,1995,spring,183.0,438.3,2.395,96,117,10,4,0,9,3,1,0,29.05,46.85,62.06,87,18.848,5.513,12.18,1412.77,9,0,0,2,0,0,0,12.08,0.0,5,42,79,-8.53,7,3680.52,20.112,153.72,0,38,1141.71,36.58,209.28,0,0,1383.36,46.85,75.3,0,4,1155.45,17.47,47.0,-110.0,2.7976
United States,Montana,Barley,1996,spring,183.0,261.61,1.43,115,145,12,8,0,3,0,0,0,19.38,30.85,38.64,68,19.891,6.206,13.048,1549.19,17,0,0,5,0,2,0,27.6,0.0,13,36,80,-4.45,7,3712.46,20.287,134.06,0,31,981.01,30.85,58.14,0,0,1569.38,11.81,69.41,0,5,1162.07,30.78,47.0,-110.0,2.3134
United States,Montana,Barley,1997,spring,183.0,449.56,2.457,89,126,13,3,0,11,1,0,0,21.95,46.68,82.55,94,19.256,6.176,12.716,1577.675,4,0,0,1,0,0,0,1.73,0.0,2,31,58,-17.7,4,3846.17,21.017,135.83,0,30,1183.98,46.68,233.81,0,0,1470.24,38.94,79.92,0,1,1191.95,17.39,47.0,-110.0,2.8514
United States,Montana,Barley,1998,spring,183.0,353.31,1.931,107,129,17,3,2,8,0,0,0,17.41,35.31,60.22,76,21.313,7.795,14.554,1787.87,25,0,0,5,0,3,0,41.22,0.0,19,20,64,-4.95,3,3867.71,21.135,89.71,0,19,1298.82,20.44,186.27,0,1,1406.42,35.31,77.33,0,0,1162.47,28.52,47.0,-110.0,2.5824
United States,Montana,Barley,1999,spring,183.0,324.09,1.771,108,135,12,4,0,5,0,0,0,19.92,30.36,41.4,75,19.326,5.723,12.525,1478.25,18,0,0,3,0,1,0,28.89,0.0,14,35,83,-8.95,6,3728.7,20.375,116.3,0,32,1171.96,30.36,99.85,0,0,1471.61,20.85,107.94,0,3,1085.13,23.78,47.0,-110.0,2.69
United States,Montana,Barley,2000,spring,183.0,281.42,1.538,117,144,23,7,1,3,0,0,0,17.57,29.44,38.48,66,21.351,6.847,14.099,1731.155,28,4,0,8,2,3,0,68.14,1.69,23,29,68,-8.77,6,3813.88,20.841,107.02,0,23,1203.92,24.79,120.19,3,1,1486.37,29.44,54.21,1,5,1123.59,20.25,47.0,-110.0,2.152
United States,Montana,Barley,2001,spring,183.0,278.03,1.519,122,149,24,5,2,6,0,0,0,16.59,38.14,48.65,61,22.281,7.517,14.899,1884.155,32,1,0,6,1,4,0,60.23,1.1,27,28,59,-6.09,4,3992.44,21.817,58.54,0,28,1284.55,12.0,166.88,0,0,1471.23,38.14,52.61,1,0,1236.66,33.98,47.0,-110.0,2.2058
United States,Montana,Barley,2002,spring,183.0,344.03,1.88,117,136,11,5,0,9,1,0,0,24.47,33.62,44.88,66,20.126,5.781,12.954,1584.77,23,5,0,4,4,4,1,58.34,12.57,14,44,74,-14.88,9,3770.11,20.602,87.16,0,40,1179.62,23.34,136.21,5,0,1485.4,29.84,120.66,0,4,1105.09,33.62,47.0,-110.0,2.2596
United States,Montana,Barley,2003,spring,183.0,277.36,1.516,123,138,18,7,3,5,0,0,0,13.37,26.32,40.87,60,21.531,7.622,14.577,1822.655,35,10,0,11,2,3,0,118.42,8.35,30,28,68,-5.71,7,3821.12,20.88,143.64,0,25,1173.0,26.32,82.29,6,0,1542.93,18.4,51.43,4,3,1105.19,20.13,47.0,-110.0,2.152
United States,Montana,Barley,2004,spring,183.0,343.56,1.877,107,132,12,4,0,5,1,0,0,20.25,41.63,59.5,76,19.553,6.257,12.905,1486.545,9,0,0,3,0,1,0,17.81,0.0,6,24,70,-6.18,7,3725.69,20.359,133.09,0,23,1176.5,41.63,133.62,0,0,1451.3,41.21,76.85,0,1,1097.89,17.3,47.0,-110.0,3.1742
United States,Montana,Barley,2005,spring,183.0,343.47,1.877,110,134,10,5,0,5,0,0,0,17.62,36.91,51.15,73,20.272,6.392,13.332,1597.13,24,1,0,5,1,3,0,52.24,0.43,20,29,75,-8.18,6,3771.68,20.61,101.32,0,27,1179.09,32.58,158.69,1,0,1470.66,36.91,83.46,0,2,1121.93,16.43,47.0,-110.0,3.0128
United States,Montana,Barley,2006,spring,183.0,371.93,2.032,121,144,17,5,1,8,2,2,0,30.11,43.87,63.07,62,21.77,7.654,14.712,1820.64,25,2,0,5,2,6,0,54.4,0.63,20,21,59,-4.81,5,3948.73,21.578,151.65,0,18,1237.42,41.87,127.33,2,0,1593.74,43.87,92.95,0,3,1117.57,29.99,47.0,-110.0,2.69
United States,Montana,Barley,2007,spring,183.0,374.87,2.048,108,132,12,5,0,8,2,1,0,26.9,47.98,74.93,75,21.666,7.248,14.457,1825.645,34,5,0,12,1,3,0,92.84,6.0,29,24,69,-11.96,4,3816.83,20.857,205.1,0,23,1152.05,47.98,102.74,5,0,1545.55,26.93,67.03,0,1,1119.23,10.53,47.0,-110.0,2.3672
United States,Montana,Barley,2008,spring,183.0,373.02,2.038,123,138,13,7,0,9,4,1,0,31.72,76.96,112.84,60,19.33,5.782,12.556,1510.55,16,0,0,2,0,0,0,30.4,0.0,12,35,81,-10.86,5,3737.47,20.423,178.18,0,34,1073.29,76.96,107.13,0,1,1526.17,36.16,87.71,0,0,1138.01,22.78,47.0,-110.0,2.69
United States,Montana,Barley,2009,spring,183.0,361.81,1.977,102,132,10,5,0,7,0,0,0,18.53,27.15,35.97,81,19.811,6.12,12.965,1563.645,10,0,0,2,0,0,0,7.98,0.0,6,34,66,-8.54,5,3841.37,20.991,113.53,0,32,1209.42,22.97,156.64,0,1,1460.95,24.47,91.64,0,1,1171.0,27.15,47.0,-110.0,3.0128
United States,Montana,Barley,2010,spring,183.0,510.79,2.791,91,113,9,3,0,12,2,1,0,28.26,45.39,63.6,92,18.32,5.553,11.937,1372.15,4,0,0,1,0,0,0,4.49,0.0,3,36,77,-6.37,6,3653.51,19.965,193.5,0,36,1131.1,37.43,171.87,0,0,1450.61,45.39,145.42,0,0,1071.8,38.75,47.0,-110.0,3.3356
United States,Montana,Barley,2011,spring,183.0,431.85,2.36,114,137,14,6,1,13,3,1,0,26.59,46.31,83.3,69,19.118,6.047,12.583,1509.455,13,0,0,3,0,1,0,17.09,0.0,12,36,79,-9.32,1,3818.47,20.866,260.39,0,36,1042.04,42.19,131.67,0,0,1554.07,46.31,39.79,0,0,1222.36,12.08,47.0,-110.0,2.5824
United States,Montana,Barley,2012,spring,183.0,270.55,1.478,128,145,24,4,2,7,1,0,0,20.6,34.71,38.5,55,21.867,7.316,14.591,1807.97,27,0,0,5,0,3,0,57.61,0.0,23,27,58,-7.26,8,3932.19,21.487,157.97,0,27,1188.03,34.71,91.88,0,0,1526.43,23.19,20.7,0,0,1217.73,6.0,47.0,-110.0,2.7438
United States,Montana,Barley,2013,spring,183.0,424.05,2.317,114,131,14,6,1,12,3,1,0,29.91,52.76,103.34,69,20.729,7.306,14.018,1775.275,25,0,0,6,0,2,0,30.26,0.0,20,29,61,-10.91,5,3793.81,20.731,166.6,0,27,1141.01,50.08,152.36,0,0,1544.91,52.76,105.09,0,2,1107.89,24.0,47.0,-110.0,2.7976
United States,Montana,Barley,2014,spring,183.0,409.63,2.238,104,129,9,5,0,5,3,1,1,75.33,111.55,120.4,79,19.827,6.728,13.278,1572.71,15,0,0,4,0,2,0,13.75,0.0,12,32,65,-7.12,7,3669.93,20.054,105.48,0,29,1174.41,14.62,107.43,0,0,1461.99,26.69,196.72,0,3,1033.53,111.55,47.0,-110.0,3.1204
United States,Montana,Barley,2015,spring,183.0,333.65,1.823,116,137,13,4,0,6,2,0,0,24.03,38.29,48.15,67,20.823,7.367,14.095,1713.795,20,0,0,5,0,1,0,29.76,0.0,17,28,59,-5.51,6,3738.38,20.428,151.01,0,28,1196.88,38.29,116.79,0,0,1441.55,30.81,65.85,0,0,1099.95,20.28,47.0,-110.0,2.7976
United States,Montana,Barley,2016,spring,183.0,369.48,2.019,116,132,12,8,0,9,1,0,0,22.37,37.96,44.57,67,20.877,6.987,13.932,1665.575,14,0,0,3,0,1,0,24.03,0.0,11,18,63,-6.41,6,3823.7,20.895,153.19,0,16,1154.74,36.31,100.26,0,0,1588.04,37.96,116.03,0,2,1080.92,34.56,47.0,-110.0,3.228
United States,Montana,Barley,2017,spring,183.0,283.67,1.55,128,146,25,6,2,6,2,0,0,24.25,50.47,55.29,55,21.798,7.646,14.722,1818.135,38,1,0,10,1,5,0,80.55,0.49,36,24,66,-6.63,6,3937.88,21.518,129.39,0,20,1245.61,22.7,68.95,1,0,1600.21,33.36,85.33,0,4,1092.06,50.47,47.0,-110.0,2.7438
United States,Montana,Barley,2018,spring,183.0,443.42,2.423,100,124,14,3,2,11,1,1,0,26.46,47.47,76.57,83,19.904,7.06,13.482,1659.97,16,2,0,4,2,1,0,35.59,1.85,13,26,57,-15.45,4,3647.55,19.932,178.37,0,23,1174.21,41.15,167.6,0,0,1475.49,47.47,97.45,2,3,997.85,23.01,47.0,-110.0,3.0128
United States,Montana,Barley,2019,spring,183.0,429.15,2.345,100,122,13,1,0,10,0,0,0,16.48,30.76,38.77,83,18.986,6.723,12.854,1529.49,8,0,0,3,0,1,0,11.09,0.0,5,31,64,-8.64,7,3569.67,19.506,150.34,0,27,1070.57,29.81,139.13,0,0,1451.33,22.59,139.68,0,4,1047.77,30.76,47.0,-110.0,3.1742
United States,Montana,Barley,2020,spring,183.0,347.93,1.901,127,142,14,7,1,9,1,1,0,34.66,60.17,77.04,56,20.18,6.634,13.407,1662.205,13,0,0,2,0,0,0,15.74,0.0,12,28,62,-13.84,5,3828.82,20.923,128.11,0,26,1231.27,31.65,172.89,0,0,1486.5,60.17,46.93,0,2,1111.05,18.8,47.0,-110.0,3.3895
United States,Montana,Barley,2021,spring,183.0,276.21,1.509,127,146,18,6,1,6,0,0,0,17.8,35.52,40.92,56,21.889,7.784,14.837,1902.33,38,3,0,7,2,6,0,79.06,0.63,32,31,63,-7.2,3,3666.02,20.033,130.32,0,31,1124.03,26.68,62.69,3,0,1527.04,10.64,83.2,0,0,1014.95,35.52,47.0,-110.0,2.0444
United States,Montana,Barley,2022,spring,183.0,330.28,1.805,115,132,12,4,0,7,1,0,0,21.43,24.76,47.43,68,20.858,7.494,14.176,1824.74,41,5,0,9,1,5,0,90.71,4.49,35,37,62,-15.75,6,3748.17,20.482,110.21,0,37,1132.44,21.14,136.67,1,0,1452.27,24.76,83.4,4,0,1163.46,23.35,47.0,-110.0,2.2058
United States,Montana,Barley,2023,spring,183.0,478.82,2.617,103,124,12,5,0,13,1,1,1,51.49,70.05,89.97,80,20.879,8.088,14.483,1841.17,15,1,0,5,1,2,0,25.56,0.18,14,22,50,-12.42,4,3700.68,20.222,174.84,0,22,1176.69,32.2,186.68,1,0,1430.01,70.05,117.3,0,0,1093.98,40.88,47.0,-110.0,2.6362
United States,Montana,Barley,2024,spring,183.0,398.67,2.179,117,138,15,5,1,10,4,2,1,54.08,80.62,93.51,66,21.231,7.9,14.566,1813.015,29,2,0,13,2,4,0,59.9,2.09,22,21,60,-7.83,3,3731.86,20.393,148.49,0,21,1162.92,53.98,100.37,2,0,1484.28,29.77,149.81,0,0,1084.66,80.62,47.0,-110.0,2.7438
United States,Montana,Barley,2025,spring,183.0,350.57,1.916,108,133,9,3,0,8,1,0,0,20.93,29.64,36.77,75,21.693,8.211,14.952,1870.855,15,0,0,2,0,0,0,27.25,0.0,8,18,53,-7.31,4,3805.18,20.793,117.31,0,18,1225.71,29.64,165.5,0,0,1427.85,22.02,67.76,0,0,1151.62,13.38,47.0,-110.0,2.9052
United States,Nebraska,Barley,1990,spring,183.0,368.42,2.013,125,140,11,7,0,10,1,0,0,24.12,36.77,41.25,58,26.602,12.216,19.409,2657.86,69,25,4,24,7,9,3,284.31,60.22,55,11,32,-6.71,3,3892.46,21.27,141.79,0,11,1172.74,27.53,124.82,15,0,1503.6,26.2,101.81,10,0,1216.12,36.77,41.5,-99.8,2.152
