scope,driver_group,mean_abs_group_shap,mean_signed_group_shap,mean_stress_group_shap,n_rows,rank_abs,rank_stress,table,event_key,country,region,crop,year,window,signed_group_shap,abs_group_shap,stress_score
,heat,,,,,4,3,event,United States|Illinois|Wheat|2018|winter,United States,Illinois,Wheat,2018.0,winter,0.0024954344936119256,0.0024954344936119256,0.0
,drought,,,,,2,4,event,United States|Illinois|Wheat|2018|winter,United States,Illinois,Wheat,2018.0,winter,0.004189405449857313,0.004189405449857313,0.0
,frost_cold,,,,,3,2,event,United States|Illinois|Wheat|2018|winter,United States,Illinois,Wheat,2018.0,winter,-0.0029968661254188844,0.0029968661254188844,0.0029968661254188844
,excess_rain,,,,,1,1,event,United States|Illinois|Wheat|2018|winter,United States,Illinois,Wheat,2018.0,winter,-0.04845489598209597,0.04845489598209597,0.04845489598209597
,radiation,,,,,5,5,event,United States|Illinois|Wheat|2018|winter,United States,Illinois,Wheat,2018.0,winter,0.001128650596598735,0.001128650596598735,0.0
,heat,,,,,2,3,event,United States|Kansas|Barley|2019|spring,United States,Kansas,Barley,2019.0,spring,0.05287246275165818,0.05287246275165818,0.0
,drought,,,,,4,2,event,United States|Kansas|Barley|2019|spring,United States,Kansas,Barley,2019.0,spring,-0.022307293914690975,0.022307293914690975,0.022307293914690975
,frost_cold,,,,,3,4,event,United States|Kansas|Barley|2019|spring,United States,Kansas,Barley,2019.0,spring,0.02971357644103024,0.02971357644103024,0.0
,excess_rain,,,,,1,1,event,United States|Kansas|Barley|2019|spring,United States,Kansas,Barley,2019.0,spring,-0.09175697782117762,0.09175697782117762,0.09175697782117762
,radiation,,,,,5,5,event,United States|Kansas|Barley|2019|spring,United States,Kansas,Barley,2019.0,spring,0.001023041451801105,0.001023041451801105,0.0
,heat,,,,,3,1,event,United States|Illinois|Oats|2019|spring,United States,Illinois,Oats,2019.0,spring,-0.022389076012089445,0.022389076012089445,0.022389076012089445
,drought,,,,,2,3,event,United States|Illinois|Oats|2019|spring,United States,Illinois,Oats,2019.0,spring,0.030010393140609628,0.030010393140609628,0.0
,frost_cold,,,,,1,4,event,United States|Illinois|Oats|2019|spring,United States,Illinois,Oats,2019.0,spring,0.031932307946518634,0.031932307946518634,0.0
,excess_rain,,,,,5,5,event,United States|Illinois|Oats|2019|spring,United States,Illinois,Oats,2019.0,spring,0.005592799757341163,0.005592799757341163,0.0
,radiation,,,,,4,2,event,United States|Illinois|Oats|2019|spring,United States,Illinois,Oats,2019.0,spring,-0.01420219820856503,0.01420219820856503,0.01420219820856503
,heat,,,,,5,4,event,United States|Iowa|Oats|2019|spring,United States,Iowa,Oats,2019.0,spring,-0.006718832280841049,0.006718832280841049,0.006718832280841049
,drought,,,,,1,1,event,United States|Iowa|Oats|2019|spring,United States,Iowa,Oats,2019.0,spring,-0.05438416015486158,0.05438416015486158,0.05438416015486158
,frost_cold,,,,,3,5,event,United States|Iowa|Oats|2019|spring,United States,Iowa,Oats,2019.0,spring,0.010294905074452224,0.010294905074452224,0.0
,excess_rain,,,,,2,2,event,United States|Iowa|Oats|2019|spring,United States,Iowa,Oats,2019.0,spring,-0.013983773633740936,0.013983773633740936,0.013983773633740936
,radiation,,,,,4,3,event,United States|Iowa|Oats|2019|spring,United States,Iowa,Oats,2019.0,spring,-0.008603976062271508,0.008603976062271508,0.008603976062271508
,heat,,,,,4,4,event,United States|Illinois|Wheat|2019|winter,United States,Illinois,Wheat,2019.0,winter,-0.02923011113393919,0.02923011113393919,0.02923011113393919
,drought,,,,,1,1,event,United States|Illinois|Wheat|2019|winter,United States,Illinois,Wheat,2019.0,winter,-0.043186463054248225,0.043186463054248225,0.043186463054248225
,frost_cold,,,,,3,3,event,United States|Illinois|Wheat|2019|winter,United States,Illinois,Wheat,2019.0,winter,-0.0367824252091177,0.0367824252091177,0.0367824252091177
,excess_rain,,,,,2,2,event,United States|Illinois|Wheat|2019|winter,United States,Illinois,Wheat,2019.0,winter,-0.042808366998683185,0.042808366998683185,0.042808366998683185
,radiation,,,,,5,5,event,United States|Illinois|Wheat|2019|winter,United States,Illinois,Wheat,2019.0,winter,-0.019581726937642197,0.019581726937642197,0.019581726937642197
,heat,,,,,3,2,event,United States|Minnesota|Barley|2020|spring,United States,Minnesota,Barley,2020.0,spring,0.034228305051345366,0.034228305051345366,0.0
,drought,,,,,1,3,event,United States|Minnesota|Barley|2020|spring,United States,Minnesota,Barley,2020.0,spring,0.08472382147663701,0.08472382147663701,0.0
,frost_cold,,,,,5,4,event,United States|Minnesota|Barley|2020|spring,United States,Minnesota,Barley,2020.0,spring,0.009415023052414677,0.009415023052414677,0.0
,excess_rain,,,,,2,5,event,United States|Minnesota|Barley|2020|spring,United States,Minnesota,Barley,2020.0,spring,0.0508296916717949,0.0508296916717949,0.0
,radiation,,,,,4,1,event,United States|Minnesota|Barley|2020|spring,United States,Minnesota,Barley,2020.0,spring,-0.011997799591169252,0.011997799591169252,0.011997799591169252
,heat,,,,,3,2,event,United States|Minnesota|Canola|2020|spring,United States,Minnesota,Canola,2020.0,spring,0.0278285067298751,0.0278285067298751,0.0
,drought,,,,,1,3,event,United States|Minnesota|Canola|2020|spring,United States,Minnesota,Canola,2020.0,spring,0.09075931592582824,0.09075931592582824,0.0
,frost_cold,,,,,5,4,event,United States|Minnesota|Canola|2020|spring,United States,Minnesota,Canola,2020.0,spring,0.007530305512707714,0.007530305512707714,0.0
,excess_rain,,,,,2,5,event,United States|Minnesota|Canola|2020|spring,United States,Minnesota,Canola,2020.0,spring,0.048680954258236035,0.048680954258236035,0.0
,radiation,,,,,4,1,event,United States|Minnesota|Canola|2020|spring,United States,Minnesota,Canola,2020.0,spring,-0.010673495299083208,0.010673495299083208,0.010673495299083208
,heat,,,,,4,2,event,United States|Illinois|Oats|2020|spring,United States,Illinois,Oats,2020.0,spring,0.00956588668843567,0.00956588668843567,0.0
,drought,,,,,3,3,event,United States|Illinois|Oats|2020|spring,United States,Illinois,Oats,2020.0,spring,0.014937596531963459,0.014937596531963459,0.0
,frost_cold,,,,,2,4,event,United States|Illinois|Oats|2020|spring,United States,Illinois,Oats,2020.0,spring,0.019099852309266564,0.019099852309266564,0.0
,excess_rain,,,,,1,1,event,United States|Illinois|Oats|2020|spring,United States,Illinois,Oats,2020.0,spring,-0.020156989794987715,0.020156989794987715,0.020156989794987715
,radiation,,,,,5,5,event,United States|Illinois|Oats|2020|spring,United States,Illinois,Oats,2020.0,spring,0.0026927034561349305,0.0026927034561349305,0.0
,heat,,,,,3,5,event,United States|Colorado|Wheat|2020|winter,United States,Colorado,Wheat,2020.0,winter,0.0383524063356898,0.0383524063356898,0.0
,drought,,,,,1,1,event,United States|Colorado|Wheat|2020|winter,United States,Colorado,Wheat,2020.0,winter,-0.10240698119616795,0.10240698119616795,0.10240698119616795
,frost_cold,,,,,4,3,event,United States|Colorado|Wheat|2020|winter,United States,Colorado,Wheat,2020.0,winter,-0.012008421189408902,0.012008421189408902,0.012008421189408902
,excess_rain,,,,,2,2,event,United States|Colorado|Wheat|2020|winter,United States,Colorado,Wheat,2020.0,winter,-0.06964173430703091,0.06964173430703091,0.06964173430703091
,radiation,,,,,5,4,event,United States|Colorado|Wheat|2020|winter,United States,Colorado,Wheat,2020.0,winter,-0.008350420947782896,0.008350420947782896,0.008350420947782896
,heat,,,,,5,4,event,United States|Illinois|Wheat|2020|winter,United States,Illinois,Wheat,2020.0,winter,-0.007803716859995212,0.007803716859995212,0.007803716859995212
,drought,,,,,2,2,event,United States|Illinois|Wheat|2020|winter,United States,Illinois,Wheat,2020.0,winter,-0.029673911181979075,0.029673911181979075,0.029673911181979075
,frost_cold,,,,,3,5,event,United States|Illinois|Wheat|2020|winter,United States,Illinois,Wheat,2020.0,winter,0.021369800592488466,0.021369800592488466,0.0
,excess_rain,,,,,1,1,event,United States|Illinois|Wheat|2020|winter,United States,Illinois,Wheat,2020.0,winter,-0.11979052974928028,0.11979052974928028,0.11979052974928028
,radiation,,,,,4,3,event,United States|Illinois|Wheat|2020|winter,United States,Illinois,Wheat,2020.0,winter,-0.014825531915237847,0.014825531915237847,0.014825531915237847
,heat,,,,,3,2,event,United States|Minnesota|Wheat|2020|spring,United States,Minnesota,Wheat,2020.0,spring,0.03275599920722999,0.03275599920722999,0.0
,drought,,,,,1,3,event,United States|Minnesota|Wheat|2020|spring,United States,Minnesota,Wheat,2020.0,spring,0.08596957690525829,0.08596957690525829,0.0
,frost_cold,,,,,5,4,event,United States|Minnesota|Wheat|2020|spring,United States,Minnesota,Wheat,2020.0,spring,0.01118747673540109,0.01118747673540109,0.0
,excess_rain,,,,,2,5,event,United States|Minnesota|Wheat|2020|spring,United States,Minnesota,Wheat,2020.0,spring,0.05579031087713321,0.05579031087713321,0.0
,radiation,,,,,4,1,event,United States|Minnesota|Wheat|2020|spring,United States,Minnesota,Wheat,2020.0,spring,-0.011640733827640849,0.011640733827640849,0.011640733827640849
,heat,,,,,2,3,event,United States|Colorado|Barley|2021|spring,United States,Colorado,Barley,2021.0,spring,0.07200743633150757,0.07200743633150757,0.0
,drought,,,,,1,4,event,United States|Colorado|Barley|2021|spring,United States,Colorado,Barley,2021.0,spring,0.09000610605539439,0.09000610605539439,0.0
,frost_cold,,,,,5,2,event,United States|Colorado|Barley|2021|spring,United States,Colorado,Barley,2021.0,spring,-7.984702456245198e-05,7.984702456245198e-05,7.984702456245198e-05
,excess_rain,,,,,3,5,event,United States|Colorado|Barley|2021|spring,United States,Colorado,Barley,2021.0,spring,0.02036306160502612,0.02036306160502612,0.0
,radiation,,,,,4,1,event,United States|Colorado|Barley|2021|spring,United States,Colorado,Barley,2021.0,spring,-0.019644278462499158,0.019644278462499158,0.019644278462499158
,heat,,,,,2,1,event,United States|Minnesota|Barley|2021|spring,United States,Minnesota,Barley,2021.0,spring,-0.05676463172291996,0.05676463172291996,0.05676463172291996
,drought,,,,,1,3,event,United States|Minnesota|Barley|2021|spring,United States,Minnesota,Barley,2021.0,spring,0.05881430542871631,0.05881430542871631,0.0
,frost_cold,,,,,4,2,event,United States|Minnesota|Barley|2021|spring,United States,Minnesota,Barley,2021.0,spring,-0.026986948947394163,0.026986948947394163,0.026986948947394163
,excess_rain,,,,,3,4,event,United States|Minnesota|Barley|2021|spring,United States,Minnesota,Barley,2021.0,spring,0.032648352300409134,0.032648352300409134,0.0
,radiation,,,,,5,5,event,United States|Minnesota|Barley|2021|spring,United States,Minnesota,Barley,2021.0,spring,0.000457818787465928,0.000457818787465928,0.0
,heat,,,,,1,1,event,United States|Montana|Barley|2021|spring,United States,Montana,Barley,2021.0,spring,-0.06211653077921079,0.06211653077921079,0.06211653077921079
,drought,,,,,2,2,event,United States|Montana|Barley|2021|spring,United States,Montana,Barley,2021.0,spring,-0.06116606793654354,0.06116606793654354,0.06116606793654354
,frost_cold,,,,,5,4,event,United States|Montana|Barley|2021|spring,United States,Montana,Barley,2021.0,spring,-0.004688138960571299,0.004688138960571299,0.004688138960571299
,excess_rain,,,,,3,3,event,United States|Montana|Barley|2021|spring,United States,Montana,Barley,2021.0,spring,-0.03809310749194725,0.03809310749194725,0.03809310749194725
,radiation,,,,,4,5,event,United States|Montana|Barley|2021|spring,United States,Montana,Barley,2021.0,spring,0.006585759007352218,0.006585759007352218,0.0
,heat,,,,,1,1,event,United States|North Dakota|Barley|2021|spring,United States,North Dakota,Barley,2021.0,spring,-0.11461909891842495,0.11461909891842495,0.11461909891842495
,drought,,,,,2,2,event,United States|North Dakota|Barley|2021|spring,United States,North Dakota,Barley,2021.0,spring,-0.09871569661523452,0.09871569661523452,0.09871569661523452
,frost_cold,,,,,4,4,event,United States|North Dakota|Barley|2021|spring,United States,North Dakota,Barley,2021.0,spring,0.009276399650805183,0.009276399650805183,0.0
,excess_rain,,,,,3,3,event,United States|North Dakota|Barley|2021|spring,United States,North Dakota,Barley,2021.0,spring,-0.04167299974470486,0.04167299974470486,0.04167299974470486
,radiation,,,,,5,5,event,United States|North Dakota|Barley|2021|spring,United States,North Dakota,Barley,2021.0,spring,0.003985767596948308,0.003985767596948308,0.0
,heat,,,,,1,1,event,United States|South Dakota|Barley|2021|spring,United States,South Dakota,Barley,2021.0,spring,-0.1130527517140841,0.1130527517140841,0.1130527517140841
,drought,,,,,4,4,event,United States|South Dakota|Barley|2021|spring,United States,South Dakota,Barley,2021.0,spring,0.005526121479558287,0.005526121479558287,0.0
,frost_cold,,,,,3,2,event,United States|South Dakota|Barley|2021|spring,United States,South Dakota,Barley,2021.0,spring,-0.006521892777934704,0.006521892777934704,0.006521892777934704
,excess_rain,,,,,2,5,event,United States|South Dakota|Barley|2021|spring,United States,South Dakota,Barley,2021.0,spring,0.020067895639975665,0.020067895639975665,0.0
,radiation,,,,,5,3,event,United States|South Dakota|Barley|2021|spring,United States,South Dakota,Barley,2021.0,spring,-0.003788908897887497,0.003788908897887497,0.003788908897887497
,heat,,,,,3,3,event,United States|Washington|Barley|2021|spring,United States,Washington,Barley,2021.0,spring,-0.02015886088746376,0.02015886088746376,0.02015886088746376
,drought,,,,,1,1,event,United States|Washington|Barley|2021|spring,United States,Washington,Barley,2021.0,spring,-0.2243454235938647,0.2243454235938647,0.2243454235938647
,frost_cold,,,,,5,5,event,United States|Washington|Barley|2021|spring,United States,Washington,Barley,2021.0,spring,-0.0019839282073661215,0.0019839282073661215,0.0019839282073661215
,excess_rain,,,,,2,2,event,United States|Washington|Barley|2021|spring,United States,Washington,Barley,2021.0,spring,-0.13679565279756042,0.13679565279756042,0.13679565279756042
,radiation,,,,,4,4,event,United States|Washington|Barley|2021|spring,United States,Washington,Barley,2021.0,spring,-0.007332997560605736,0.007332997560605736,0.007332997560605736
,heat,,,,,2,1,event,United States|Minnesota|Canola|2021|spring,United States,Minnesota,Canola,2021.0,spring,-0.05708082298166153,0.05708082298166153,0.05708082298166153
,drought,,,,,1,3,event,United States|Minnesota|Canola|2021|spring,United States,Minnesota,Canola,2021.0,spring,0.059721991044247344,0.059721991044247344,0.0
,frost_cold,,,,,4,2,event,United States|Minnesota|Canola|2021|spring,United States,Minnesota,Canola,2021.0,spring,-0.02852307162219531,0.02852307162219531,0.02852307162219531
,excess_rain,,,,,3,4,event,United States|Minnesota|Canola|2021|spring,United States,Minnesota,Canola,2021.0,spring,0.03152443712128204,0.03152443712128204,0.0
,radiation,,,,,5,5,event,United States|Minnesota|Canola|2021|spring,United States,Minnesota,Canola,2021.0,spring,0.0008428569866837496,0.0008428569866837496,0.0
,heat,,,,,1,1,event,United States|Montana|Canola|2021|spring,United States,Montana,Canola,2021.0,spring,-0.06328831526428898,0.06328831526428898,0.06328831526428898
,drought,,,,,2,2,event,United States|Montana|Canola|2021|spring,United States,Montana,Canola,2021.0,spring,-0.06154652833870941,0.06154652833870941,0.06154652833870941
,frost_cold,,,,,5,4,event,United States|Montana|Canola|2021|spring,United States,Montana,Canola,2021.0,spring,-0.001184721611799066,0.001184721611799066,0.001184721611799066
,excess_rain,,,,,3,3,event,United States|Montana|Canola|2021|spring,United States,Montana,Canola,2021.0,spring,-0.038805474945278556,0.038805474945278556,0.038805474945278556
,radiation,,,,,4,5,event,United States|Montana|Canola|2021|spring,United States,Montana,Canola,2021.0,spring,0.004998864864447521,0.004998864864447521,0.0
,heat,,,,,1,1,event,United States|North Dakota|Canola|2021|spring,United States,North Dakota,Canola,2021.0,spring,-0.11893046280009548,0.11893046280009548,0.11893046280009548
,drought,,,,,2,2,event,United States|North Dakota|Canola|2021|spring,United States,North Dakota,Canola,2021.0,spring,-0.10099206430381762,0.10099206430381762,0.10099206430381762
,frost_cold,,,,,4,4,event,United States|North Dakota|Canola|2021|spring,United States,North Dakota,Canola,2021.0,spring,0.009866212578926323,0.009866212578926323,0.0
,excess_rain,,,,,3,3,event,United States|North Dakota|Canola|2021|spring,United States,North Dakota,Canola,2021.0,spring,-0.03725837564784649,0.03725837564784649,0.03725837564784649
,radiation,,,,,5,5,event,United States|North Dakota|Canola|2021|spring,United States,North Dakota,Canola,2021.0,spring,0.004027943253369974,0.004027943253369974,0.0
,heat,,,,,3,3,event,United States|Washington|Canola|2021|spring,United States,Washington,Canola,2021.0,spring,-0.017845427866868845,0.017845427866868845,0.017845427866868845
,drought,,,,,1,1,event,United States|Washington|Canola|2021|spring,United States,Washington,Canola,2021.0,spring,-0.22150836309427174,0.22150836309427174,0.22150836309427174
,frost_cold,,,,,5,5,event,United States|Washington|Canola|2021|spring,United States,Washington,Canola,2021.0,spring,-0.0026727677315334917,0.0026727677315334917,0.0026727677315334917
,excess_rain,,,,,2,2,event,United States|Washington|Canola|2021|spring,United States,Washington,Canola,2021.0,spring,-0.13667426408849964,0.13667426408849964,0.13667426408849964
,radiation,,,,,4,4,event,United States|Washington|Canola|2021|spring,United States,Washington,Canola,2021.0,spring,-0.007332997560605736,0.007332997560605736,0.007332997560605736
,heat,,,,,1,1,event,United States|Minnesota|Oats|2021|spring,United States,Minnesota,Oats,2021.0,spring,-0.05104702663626394,0.05104702663626394,0.05104702663626394
,drought,,,,,2,4,event,United States|Minnesota|Oats|2021|spring,United States,Minnesota,Oats,2021.0,spring,0.04920997089439993,0.04920997089439993,0.0
,frost_cold,,,,,4,2,event,United States|Minnesota|Oats|2021|spring,United States,Minnesota,Oats,2021.0,spring,-0.026952069374754205,0.026952069374754205,0.026952069374754205
,excess_rain,,,,,3,5,event,United States|Minnesota|Oats|2021|spring,United States,Minnesota,Oats,2021.0,spring,0.029233670509910437,0.029233670509910437,0.0
,radiation,,,,,5,3,event,United States|Minnesota|Oats|2021|spring,United States,Minnesota,Oats,2021.0,spring,-0.0013599460028082386,0.0013599460028082386,0.0013599460028082386
,heat,,,,,2,2,event,United States|Montana|Oats|2021|spring,United States,Montana,Oats,2021.0,spring,-0.0583196397893184,0.0583196397893184,0.0583196397893184
,drought,,,,,1,1,event,United States|Montana|Oats|2021|spring,United States,Montana,Oats,2021.0,spring,-0.06173268599843828,0.06173268599843828,0.06173268599843828
,frost_cold,,,,,5,4,event,United States|Montana|Oats|2021|spring,United States,Montana,Oats,2021.0,spring,-0.0014779634107865633,0.0014779634107865633,0.0014779634107865633
,excess_rain,,,,,3,3,event,United States|Montana|Oats|2021|spring,United States,Montana,Oats,2021.0,spring,-0.04110596908029027,0.04110596908029027,0.04110596908029027
,radiation,,,,,4,5,event,United States|Montana|Oats|2021|spring,United States,Montana,Oats,2021.0,spring,0.004650627274745958,0.004650627274745958,0.0
,heat,,,,,1,1,event,United States|North Dakota|Oats|2021|spring,United States,North Dakota,Oats,2021.0,spring,-0.11361467888875762,0.11361467888875762,0.11361467888875762
,drought,,,,,2,2,event,United States|North Dakota|Oats|2021|spring,United States,North Dakota,Oats,2021.0,spring,-0.10322170668095647,0.10322170668095647,0.10322170668095647
,frost_cold,,,,,4,4,event,United States|North Dakota|Oats|2021|spring,United States,North Dakota,Oats,2021.0,spring,0.01009499704596589,0.01009499704596589,0.0
,excess_rain,,,,,3,3,event,United States|North Dakota|Oats|2021|spring,United States,North Dakota,Oats,2021.0,spring,-0.03426329132164195,0.03426329132164195,0.03426329132164195
,radiation,,,,,5,5,event,United States|North Dakota|Oats|2021|spring,United States,North Dakota,Oats,2021.0,spring,0.002641951159344127,0.002641951159344127,0.0
,heat,,,,,1,1,event,United States|South Dakota|Oats|2021|spring,United States,South Dakota,Oats,2021.0,spring,-0.12587844489298758,0.12587844489298758,0.12587844489298758
,drought,,,,,3,3,event,United States|South Dakota|Oats|2021|spring,United States,South Dakota,Oats,2021.0,spring,-0.00786616239070059,0.00786616239070059,0.00786616239070059
,frost_cold,,,,,2,2,event,United States|South Dakota|Oats|2021|spring,United States,South Dakota,Oats,2021.0,spring,-0.01413119309175803,0.01413119309175803,0.01413119309175803
,excess_rain,,,,,4,4,event,United States|South Dakota|Oats|2021|spring,United States,South Dakota,Oats,2021.0,spring,0.0028187842791197078,0.0028187842791197078,0.0
,radiation,,,,,5,5,event,United States|South Dakota|Oats|2021|spring,United States,South Dakota,Oats,2021.0,spring,0.0009877448033112075,0.0009877448033112075,0.0
,heat,,,,,2,1,event,United States|Minnesota|Wheat|2021|spring,United States,Minnesota,Wheat,2021.0,spring,-0.054142699477320366,0.054142699477320366,0.054142699477320366
,drought,,,,,1,3,event,United States|Minnesota|Wheat|2021|spring,United States,Minnesota,Wheat,2021.0,spring,0.059789530321615936,0.059789530321615936,0.0
,frost_cold,,,,,4,2,event,United States|Minnesota|Wheat|2021|spring,United States,Minnesota,Wheat,2021.0,spring,-0.02687527131632957,0.02687527131632957,0.02687527131632957
,excess_rain,,,,,3,4,event,United States|Minnesota|Wheat|2021|spring,United States,Minnesota,Wheat,2021.0,spring,0.03094650788203613,0.03094650788203613,0.0
,radiation,,,,,5,5,event,United States|Minnesota|Wheat|2021|spring,United States,Minnesota,Wheat,2021.0,spring,0.00040245906066174947,0.00040245906066174947,0.0
,heat,,,,,2,2,event,United States|Montana|Wheat|2021|spring,United States,Montana,Wheat,2021.0,spring,-0.059951453135538735,0.059951453135538735,0.059951453135538735
,drought,,,,,1,1,event,United States|Montana|Wheat|2021|spring,United States,Montana,Wheat,2021.0,spring,-0.06272338687532425,0.06272338687532425,0.06272338687532425
,frost_cold,,,,,5,4,event,United States|Montana|Wheat|2021|spring,United States,Montana,Wheat,2021.0,spring,-0.005440718988744063,0.005440718988744063,0.005440718988744063
,excess_rain,,,,,3,3,event,United States|Montana|Wheat|2021|spring,United States,Montana,Wheat,2021.0,spring,-0.03928314160075467,0.03928314160075467,0.03928314160075467
,radiation,,,,,4,5,event,United States|Montana|Wheat|2021|spring,United States,Montana,Wheat,2021.0,spring,0.006453677258387543,0.006453677258387543,0.0
,heat,,,,,1,1,event,United States|North Dakota|Wheat|2021|spring,United States,North Dakota,Wheat,2021.0,spring,-0.11616642403363106,0.11616642403363106,0.11616642403363106
,drought,,,,,2,2,event,United States|North Dakota|Wheat|2021|spring,United States,North Dakota,Wheat,2021.0,spring,-0.1032993090032306,0.1032993090032306,0.1032993090032306
,frost_cold,,,,,4,4,event,United States|North Dakota|Wheat|2021|spring,United States,North Dakota,Wheat,2021.0,spring,0.009996627784498844,0.009996627784498844,0.0
,excess_rain,,,,,3,3,event,United States|North Dakota|Wheat|2021|spring,United States,North Dakota,Wheat,2021.0,spring,-0.03254805717286889,0.03254805717286889,0.03254805717286889
,radiation,,,,,5,5,event,United States|North Dakota|Wheat|2021|spring,United States,North Dakota,Wheat,2021.0,spring,0.005594739474647385,0.005594739474647385,0.0
,heat,,,,,1,1,event,United States|South Dakota|Wheat|2021|spring,United States,South Dakota,Wheat,2021.0,spring,-0.12422168766403374,0.12422168766403374,0.12422168766403374
,drought,,,,,4,3,event,United States|South Dakota|Wheat|2021|spring,United States,South Dakota,Wheat,2021.0,spring,-0.002306167939799611,0.002306167939799611,0.002306167939799611
,frost_cold,,,,,2,2,event,United States|South Dakota|Wheat|2021|spring,United States,South Dakota,Wheat,2021.0,spring,-0.009472412532365224,0.009472412532365224,0.009472412532365224
,excess_rain,,,,,3,5,event,United States|South Dakota|Wheat|2021|spring,United States,South Dakota,Wheat,2021.0,spring,0.003015362458705097,0.003015362458705097,0.0
,radiation,,,,,5,4,event,United States|South Dakota|Wheat|2021|spring,United States,South Dakota,Wheat,2021.0,spring,-0.0017694810562250505,0.0017694810562250505,0.0017694810562250505
,heat,,,,,1,1,event,United States|Washington|Wheat|2021|winter,United States,Washington,Wheat,2021.0,winter,-0.020006623467198507,0.020006623467198507,0.020006623467198507
,drought,,,,,4,3,event,United States|Washington|Wheat|2021|winter,United States,Washington,Wheat,2021.0,winter,-0.010155485867544263,0.010155485867544263,0.010155485867544263
,frost_cold,,,,,5,4,event,United States|Washington|Wheat|2021|winter,United States,Washington,Wheat,2021.0,winter,0.00717958797183014,0.00717958797183014,0.0
,excess_rain,,,,,2,5,event,United States|Washington|Wheat|2021|winter,United States,Washington,Wheat,2021.0,winter,0.016424539902033738,0.016424539902033738,0.0
,radiation,,,,,3,2,event,United States|Washington|Wheat|2021|winter,United States,Washington,Wheat,2021.0,winter,-0.01578001075665628,0.01578001075665628,0.01578001075665628
,heat,,,,,2,2,event,United States|Colorado|Barley|2022|spring,United States,Colorado,Barley,2022.0,spring,0.07151917972143672,0.07151917972143672,0.0
,drought,,,,,1,3,event,United States|Colorado|Barley|2022|spring,United States,Colorado,Barley,2022.0,spring,0.10278404359583082,0.10278404359583082,0.0
,frost_cold,,,,,4,4,event,United States|Colorado|Barley|2022|spring,United States,Colorado,Barley,2022.0,spring,0.024927541849938117,0.024927541849938117,0.0
,excess_rain,,,,,5,5,event,United States|Colorado|Barley|2022|spring,United States,Colorado,Barley,2022.0,spring,0.0007761140740423327,0.0007761140740423327,0.0
,radiation,,,,,3,1,event,United States|Colorado|Barley|2022|spring,United States,Colorado,Barley,2022.0,spring,-0.03671703631429517,0.03671703631429517,0.03671703631429517
,heat,,,,,1,1,event,United States|Kansas|Barley|2022|spring,United States,Kansas,Barley,2022.0,spring,-0.15829574220249182,0.15829574220249182,0.15829574220249182
,drought,,,,,2,4,event,United States|Kansas|Barley|2022|spring,United States,Kansas,Barley,2022.0,spring,0.07828402783349948,0.07828402783349948,0.0
,frost_cold,,,,,3,2,event,United States|Kansas|Barley|2022|spring,United States,Kansas,Barley,2022.0,spring,-0.01893377607097331,0.01893377607097331,0.01893377607097331
,excess_rain,,,,,5,5,event,United States|Kansas|Barley|2022|spring,United States,Kansas,Barley,2022.0,spring,0.00842582052989204,0.00842582052989204,0.0
,radiation,,,,,4,3,event,United States|Kansas|Barley|2022|spring,United States,Kansas,Barley,2022.0,spring,-0.01201255936066394,0.01201255936066394,0.01201255936066394
,heat,,,,,1,1,event,United States|Montana|Barley|2022|spring,United States,Montana,Barley,2022.0,spring,-0.0672752616702827,0.0672752616702827,0.0672752616702827
,drought,,,,,3,4,event,United States|Montana|Barley|2022|spring,United States,Montana,Barley,2022.0,spring,0.018422586860524642,0.018422586860524642,0.0
,frost_cold,,,,,2,2,event,United States|Montana|Barley|2022|spring,United States,Montana,Barley,2022.0,spring,-0.0559016574250059,0.0559016574250059,0.0559016574250059
,excess_rain,,,,,4,3,event,United States|Montana|Barley|2022|spring,United States,Montana,Barley,2022.0,spring,-0.015984586142195903,0.015984586142195903,0.015984586142195903
,radiation,,,,,5,5,event,United States|Montana|Barley|2022|spring,United States,Montana,Barley,2022.0,spring,0.0023366237263387573,0.0023366237263387573,0.0
,heat,,,,,1,1,event,United States|Kansas|Canola|2022|spring,United States,Kansas,Canola,2022.0,spring,-0.16398432087413115,0.16398432087413115,0.16398432087413115
,drought,,,,,2,4,event,United States|Kansas|Canola|2022|spring,United States,Kansas,Canola,2022.0,spring,0.038701066896798975,0.038701066896798975,0.0
,frost_cold,,,,,3,2,event,United States|Kansas|Canola|2022|spring,United States,Kansas,Canola,2022.0,spring,-0.02628555673916258,0.02628555673916258,0.02628555673916258
,excess_rain,,,,,5,5,event,United States|Kansas|Canola|2022|spring,United States,Kansas,Canola,2022.0,spring,0.007901857214777857,0.007901857214777857,0.0
,radiation,,,,,4,3,event,United States|Kansas|Canola|2022|spring,United States,Kansas,Canola,2022.0,spring,-0.015016994703698465,0.015016994703698465,0.015016994703698465
,heat,,,,,5,2,event,United States|Oklahoma|Canola|2022|spring,United States,Oklahoma,Canola,2022.0,spring,-0.00020861905894962573,0.00020861905894962573,0.00020861905894962573
,drought,,,,,1,3,event,United States|Oklahoma|Canola|2022|spring,United States,Oklahoma,Canola,2022.0,spring,0.04785905584220758,0.04785905584220758,0.0
,frost_cold,,,,,4,1,event,United States|Oklahoma|Canola|2022|spring,United States,Oklahoma,Canola,2022.0,spring,-0.002105633438986226,0.002105633438986226,0.002105633438986226
